category_list,status,country_code,funding_rounds,founded_year,success,startup_age,primary_industry
|Lead Management|Lead Generation|Sales Automation|Marketing Automation|Advertising|Digital Media|Real Estate|,operating,,4.0,2010.0,0,16,
|Film|Television|Video|Advertising|,acquired,USA,1.0,2007.0,1,19,
|Shopping|,operating,USA,1.0,1997.0,0,29,
|Software|,operating,USA,1.0,2012.0,0,14,
|Software|,operating,JPN,1.0,2011.0,0,15,
|Small and Medium Businesses|Legal|,operating,USA,1.0,2013.0,0,13,
|Hardware + Software|,operating,USA,3.0,2011.0,0,15,
|Real Estate|,operating,USA,1.0,2008.0,0,18,
|Displays|Digital Media|Outdoors|,operating,THA,1.0,2005.0,0,21,
|Curated Web|,operating,,1.0,2012.0,0,14,
|Career Planning|Social Network Media|Events|Curated Web|,closed,ARG,1.0,2012.0,0,14,
|Semiconductors|,operating,USA,1.0,2000.0,0,26,
|Project Management|Software|SaaS|Enterprise Software|,operating,CAN,1.0,2009.0,0,17,
|Web Tools|Search|Networking|Web Hosting|,operating,,1.0,2007.0,0,19,
|Software|,operating,DNK,1.0,2013.0,0,13,
|Collaboration|Career Planning|Social Media|Travel|,operating,USA,2.0,2012.0,0,14,
|Telecommunications|Media|Education|,operating,ITA,1.0,2008.0,0,18,
|Consumer Goods|,operating,USA,1.0,2007.0,0,19,
|Software|,operating,USA,1.0,2003.0,0,23,
Unknown,operating,,1.0,2012.0,0,14,Unknown
|Internet|Content|Journalism|Publishing|News|,operating,GBR,1.0,2012.0,0,14,
|Geospatial|Aerospace|,operating,USA,2.0,2010.0,0,16,
|Clean Technology|Software|,closed,USA,1.0,2007.0,0,19,
|Analytics|,operating,USA,1.0,2012.0,0,14,
|Electronics|Payments|Financial Services|,operating,USA,1.0,1999.0,0,27,
|Collaboration|Entrepreneur|Freelancers|Enterprises|SaaS|Small and Medium Businesses|Curated Web|,operating,USA,4.0,2009.0,0,17,
|Crowdfunding|Design|Shopping|Mobile|Blogging Platforms|E-Commerce|,operating,KOR,1.0,2012.0,0,14,
|Natural Resources|Mining Technologies|,operating,USA,1.0,2010.0,0,16,
|Travel|,operating,CAN,1.0,2006.0,0,20,
|Education|,operating,USA,1.0,2009.0,0,17,
|Services|Cars|Gps|Technology|Green|Public Transportation|,operating,USA,1.0,2003.0,0,23,
|Humanitarian|Nonprofits|,operating,USA,2.0,2011.0,0,15,
|iOS|iPhone|Events|Messaging|Social Media|,operating,FIN,1.0,2010.0,0,16,
|Venture Capital|Business Development|Software|,closed,NZL,1.0,2007.0,0,19,
|Finance|,acquired,USA,3.0,1999.0,1,27,
|Network Security|,operating,USA,1.0,2002.0,0,24,
|Hospitality|,operating,BRA,1.0,2012.0,0,14,
|Mobile|Publishing|SEO|Semantic Search|Internet Marketing|Digital Media|Advertising|,operating,CAN,1.0,2008.0,0,18,
|Software|,operating,USA,2.0,2002.0,0,24,
|Social Media|Sales and Marketing|Events|Event Management|Advertising|,closed,NLD,1.0,2011.0,0,15,
|Social Media|Curated Web|Events|Local|,operating,,2.0,2014.0,0,12,
|Internet|,operating,USA,1.0,2012.0,0,14,
|Analytics|Software|Fashion|Hardware + Software|,operating,CAN,1.0,2008.0,0,18,
|Curated Web|,operating,USA,4.0,2006.0,0,20,
|Software|,operating,USA,1.0,1989.0,0,37,
|Software|Technology|Personal Finance|Finance|,operating,USA,4.0,2011.0,0,15,
|Reviews and Recommendations|Professional Services|Online Reservations|Curated Web|,operating,USA,1.0,2011.0,0,15,
|Mobile|,operating,IND,1.0,2012.0,0,14,
|Software|,operating,KOR,1.0,2011.0,0,15,
|Clean Technology|,closed,USA,5.0,2009.0,0,17,
|Hardware + Software|,operating,USA,1.0,1984.0,0,42,
|Biotechnology|,operating,USA,5.0,2009.0,0,17,
|E-Commerce|,acquired,USA,4.0,2006.0,1,20,
|Manufacturing|,operating,DEU,5.0,2000.0,0,26,
|iOS|Android|Mobile|Psychology|Enterprises|SaaS|Human Resources|Software|,operating,CAN,3.0,2012.0,0,14,
|Clean Technology|,operating,USA,1.0,2000.0,0,26,
|Finance|,operating,USA,1.0,2006.0,0,20,
|Marketplaces|Hospitality|,operating,,1.0,2013.0,0,13,
|Cooking|E-Commerce|Social Media Platforms|Hospitality|,operating,USA,4.0,2012.0,0,14,
|Hospitality|,operating,USA,1.0,2013.0,0,13,
|Travel|,operating,CHN,1.0,2013.0,0,13,
|Analytics|Software|,operating,USA,3.0,2011.0,0,15,
|Health Care|Manufacturing|3D Technology|,operating,ISR,1.0,2014.0,0,12,
|Hardware + Software|,acquired,USA,1.0,1999.0,1,27,
|Enterprise Software|,operating,USA,1.0,2013.0,0,13,
|Hospitality|,operating,USA,1.0,2013.0,0,13,
|Credit|Finance|,operating,RUS,2.0,2011.0,0,15,
|Semiconductors|,closed,USA,3.0,1996.0,0,30,
|Startups|Games|,operating,AUT,2.0,2008.0,0,18,
|Photography|Mobile|Social Network Media|Ediscovery|Photo Sharing|Hospitality|,operating,GBR,1.0,2011.0,0,15,
Unknown,operating,FRA,1.0,2009.0,0,17,Unknown
|Enterprise Software|Software|,operating,,1.0,2013.0,0,13,
|Big Data Analytics|Social Games|Analytics|Machine Learning|FreetoPlay Gaming|Mobile Games|Data Mining|Games|,operating,,1.0,2012.0,0,14,
|Clean Technology|,operating,GBR,2.0,2008.0,0,18,
|Trading|Synchronization|Databases|Contact Management|Curated Web|,acquired,USA,4.0,2002.0,1,24,
|Broadcasting|Entertainment|Television|Games|,operating,USA,1.0,2008.0,0,18,
|Facebook Applications|iOS|Games|Photography|,closed,FRA,1.0,2012.0,0,14,
|Entertainment|Gift Card|Shopping|FreetoPlay Gaming|Games|,operating,USA,1.0,2013.0,0,13,
|Games|,operating,ISR,1.0,2013.0,0,13,
|CRM|Virtual Currency|Big Data|Loyalty Programs|Social Media|Gamification|Curated Web|,operating,THA,1.0,2012.0,0,14,
|Games|SaaS|Enterprise Software|,operating,USA,1.0,2013.0,0,13,
|Software|Incentives|Mobile|Social Media|Games|,operating,USA,1.0,2012.0,0,14,
|Entertainment|,operating,ISR,2.0,2012.0,0,14,
|Games|,closed,USA,1.0,2006.0,0,20,
|Finance|Game|Games|,operating,GBR,2.0,2011.0,0,15,
|Games|,operating,GBR,1.0,2007.0,0,19,
|Mobile|,closed,IND,2.0,2010.0,0,16,
|Games|,operating,USA,1.0,2010.0,0,16,
|Networking|Social Network Media|Kids|Babies|Parenting|Events|Online Scheduling|Mobile|,closed,USA,1.0,2011.0,0,15,
|Software|,operating,USA,1.0,2012.0,0,14,
|Mobile Games|iPhone|Software|Social Media|Mobile|Games|,operating,USA,2.0,2012.0,0,14,
|Games|,operating,DNK,1.0,2008.0,0,18,
|Android|Technology|iPhone|iPad|Games|Mobile|,operating,USA,3.0,2011.0,0,15,
|Games|,acquired,GBR,2.0,2010.0,1,16,
|Games|,operating,SWE,1.0,1999.0,0,27,
|Games|,operating,KOR,2.0,2012.0,0,14,
|Fitness|Sports|E-Commerce|Marketplaces|Health and Wellness|,operating,GBR,1.0,2012.0,0,14,
|Games|,operating,GBR,2.0,2003.0,0,23,
|Software|Mobile|,closed,USA,2.0,2011.0,0,15,
|Information Security|,operating,USA,1.0,2011.0,0,15,
|Social Network Media|Sports|,operating,GBR,1.0,2012.0,0,14,
|Sports|Recreation|Mobile|Sponsorship|,operating,,1.0,2011.0,0,15,
|Advertising|,closed,,2.0,2011.0,0,15,
|Developer Tools|PaaS|Service Providers|Games|,operating,USA,1.0,2014.0,0,12,
|Games|,acquired,,1.0,2007.0,1,19,
|iPhone|Mobile Games|Games|,acquired,USA,5.0,2004.0,1,22,
|Apps|Web Tools|Social Network Media|Facebook Applications|Social Games|Games|,acquired,GBR,3.0,2007.0,1,19,
|Social Media|Kinect|,operating,USA,1.0,2012.0,0,14,
|Online Identity|Kids|Identity Management|,operating,USA,1.0,2014.0,0,12,
|Entertainment|Clean Technology|,operating,BGR,3.0,2012.0,0,14,
|Music|,operating,USA,3.0,2010.0,0,16,
|Advertising|Mobile|,acquired,,5.0,2009.0,1,17,
|Social Media|Mobile|Digital Media|Video Games|Social Network Media|Games|,operating,USA,2.0,2009.0,0,17,
|Social Games|Television|Games|,operating,GBR,1.0,1999.0,0,27,
|Health Care|,operating,USA,2.0,2008.0,0,18,
|Gamification|Social Games|Mobile Games|Games|,operating,USA,1.0,2009.0,0,17,
|Analytics|Advertising|Networking|Apps|Mobile|Social Media|Charity|Games|,operating,GBR,4.0,2007.0,0,19,
|Mobile|Software|Apps|,operating,KOR,1.0,2011.0,0,15,
|Computer Vision|Kinect|Games|,operating,USA,1.0,2003.0,0,23,
|Social Media|Music|,operating,FIN,1.0,2011.0,0,15,
|Games|,operating,RUS,2.0,2009.0,0,17,
|Games|,operating,USA,2.0,2007.0,0,19,
|Game|Social Games|Games|,operating,DEU,1.0,2008.0,0,18,
|Big Data|Predictive Analytics|Apps|Mobile|,acquired,USA,3.0,2009.0,1,17,
|Games|,acquired,USA,2.0,2008.0,1,18,
|Games|,operating,USA,3.0,2003.0,0,23,
|Mobile|Development Platforms|Game|,operating,FIN,1.0,2013.0,0,13,
|Curated Web|,operating,GBR,1.0,2011.0,0,15,
|Games|,operating,USA,2.0,2010.0,0,16,
|Ticketing|Events|Concerts|E-Commerce|,operating,,1.0,2013.0,0,13,
|Social Media|Big Data|Media|,operating,HUN,1.0,2014.0,0,12,
|Language Learning|Education|,acquired,USA,3.0,2008.0,1,18,
|Games|,operating,,5.0,2008.0,0,18,
|Sports|,operating,ISR,2.0,2012.0,0,14,
|Facebook Applications|Social Games|Games|,operating,ESP,1.0,2011.0,0,15,
|Game|Games|,acquired,USA,4.0,2006.0,1,20,
|iPad|Television|Mobile|,operating,USA,1.0,2011.0,0,15,
|Games|,operating,USA,2.0,2011.0,0,15,
|Internet of Things|Home Automation|,operating,USA,1.0,2012.0,0,14,
|Games|,operating,USA,1.0,2010.0,0,16,
|Usability|iOS|Games|,operating,DEU,1.0,2012.0,0,14,
|Small and Medium Businesses|,operating,ESP,1.0,2011.0,0,15,
|Web Development|Mobile|MMO Games|Games|,operating,RUS,1.0,2010.0,0,16,
|Mobile Games|Social Games|Games|Fitness|Local|Social Media|Sports|,operating,USA,1.0,2014.0,0,12,
|Social Media|Curated Web|Recreation|Sports|,operating,USA,2.0,2013.0,0,13,
|Internet|E-Commerce|,operating,MEX,1.0,2007.0,0,19,
|Location Based Services|Social Media|Maps|Curated Web|,acquired,DEU,2.0,2006.0,1,20,
|Biotechnology|,operating,USA,2.0,2006.0,0,20,
|Health Care|,operating,USA,6.0,1987.0,0,39,
|Mobile|Social Games|Games|,operating,NGA,1.0,2012.0,0,14,
|Internet of Things|Sensors|Software|,operating,GRC,1.0,2013.0,0,13,
|Internet|Semantic Search|News|,operating,ESP,2.0,2009.0,0,17,
|Software|,closed,USA,1.0,2000.0,0,26,
|Social Television|Television|Mobile|Games|,operating,USA,2.0,2009.0,0,17,
|Enterprise Resource Planning|Manufacturing|Cloud Computing|Software|,operating,USA,4.0,1995.0,0,31,
|Career Planning|E-Commerce|,operating,USA,1.0,2011.0,0,15,
|Biotechnology|,operating,FIN,1.0,2007.0,0,19,
|Clean Technology|,acquired,USA,8.0,2002.0,1,24,
Unknown,operating,USA,1.0,2013.0,0,13,Unknown
|Web Hosting|,operating,USA,3.0,2010.0,0,16,
|Curated Web|,operating,USA,1.0,2013.0,0,13,
|Enterprise Software|,acquired,USA,3.0,2006.0,1,20,
|All Students|Education|,operating,USA,1.0,2011.0,0,15,
|Games|Apps|Social Media|,operating,DEU,1.0,2009.0,0,17,
|Visual Search|Computer Vision|Search|,acquired,,1.0,2009.0,1,17,
|Personalization|Ad Targeting|Mobile|Monetization|Reviews and Recommendations|Content|Advertising|,acquired,DEU,3.0,2008.0,1,18,
|Curated Web|,operating,,1.0,2012.0,0,14,
|Venture Capital|Open Source|Audio|SMS|Developer APIs|Telephony|Cloud Computing|Internet|Mobile|,operating,USA,1.0,2011.0,0,15,
|Advertising|Digital Media|Television|Video Streaming|Social Media|Games|,closed,,1.0,2011.0,0,15,
|Photography|Curated Web|,acquired,USA,1.0,2009.0,1,17,
|iPad|Video Streaming|Entertainment|Ediscovery|Video|Photography|,closed,USA,2.0,2010.0,0,16,
|Design|,operating,SVN,1.0,2012.0,0,14,
|Consumer Electronics|Digital Media|User Experience Design|,operating,,3.0,2013.0,0,13,
|Interest Graph|Events|Social Network Media|Social Media|,operating,ITA,2.0,2012.0,0,14,
|Mobile|Advertising|Shopping|Lifestyle|E-Commerce|Fashion|Analytics|,operating,ARG,1.0,2013.0,0,13,
|Location Based Services|Advertising|Mobile|,operating,NLD,1.0,2011.0,0,15,
|Analytics|,operating,USA,3.0,2008.0,0,18,
|Active Lifestyle|Artificial Intelligence|Fitness|Health and Wellness|,operating,NZL,1.0,2011.0,0,15,
|Curated Web|,acquired,USA,3.0,2003.0,1,23,
|Social Media|Video|Music|Curated Web|,operating,USA,1.0,2012.0,0,14,
|Social Media|Private Social Networking|Travel|Curated Web|,operating,FRA,1.0,2010.0,0,16,
Unknown,operating,USA,1.0,2012.0,0,14,Unknown
|Video|Music|,closed,USA,1.0,2006.0,0,20,
|Finance|Lighting|Home Automation|Internet of Things|Hardware + Software|,operating,USA,8.0,2012.0,0,14,
|Curated Web|,operating,USA,3.0,2009.0,0,17,
|Business Services|Staffing Firms|Recruiting|Enterprise Software|Human Resources|,operating,CAN,4.0,2012.0,0,14,
|Games|,operating,GBR,2.0,2011.0,0,15,
|B2B|Software|,operating,EST,1.0,2011.0,0,15,
|Consulting|,operating,USA,8.0,2001.0,0,25,
|Networking|Web Hosting|,operating,USA,3.0,2011.0,0,15,
|Media|Television|Web Hosting|,closed,USA,2.0,2002.0,0,24,
|Teenagers|Social Network Media|E-Commerce|Social Buying|Curated Web|,operating,,2.0,2010.0,0,16,
|Communities|,operating,USA,1.0,2013.0,0,13,
|Curated Web|,closed,,1.0,2007.0,0,19,
|Monetization|Cloud Computing|Web Hosting|,closed,USA,1.0,2007.0,0,19,
|Hardware + Software|,operating,ISR,1.0,2004.0,0,22,
|Education|,operating,USA,3.0,2004.0,0,22,
|Curated Web|,closed,,1.0,2009.0,0,17,
|Consulting|,operating,USA,3.0,2008.0,0,18,
|Networking|Data Center Infrastructure|Big Data|Cloud Computing|Web Hosting|,operating,USA,3.0,2010.0,0,16,
|Biometrics|Identity Management|Network Security|Security|,operating,CAN,1.0,2008.0,0,18,
|Biotechnology|,operating,NLD,1.0,2010.0,0,16,
|Pharmaceuticals|Biotechnology|,operating,ISR,2.0,2003.0,0,23,
|Health Care|,operating,USA,4.0,1970.0,0,56,
|Hardware + Software|,acquired,USA,3.0,2003.0,1,23,
|Wireless|,operating,USA,1.0,2012.0,0,14,
|Advertising|,operating,SWE,1.0,2003.0,0,23,
|Mobile|,acquired,USA,1.0,2006.0,1,20,
|Software|,operating,USA,2.0,2012.0,0,14,
|Biotechnology|,operating,IND,1.0,1993.0,0,33,
|Mobile|,operating,USA,3.0,2011.0,0,15,
|Entertainment|Internet TV|Video|,operating,USA,2.0,2013.0,0,13,
|Art|,operating,USA,1.0,2010.0,0,16,
|SaaS|Enterprise Software|,operating,USA,1.0,2012.0,0,14,
|Finance|Mobile|Apps|Personal Finance|Curated Web|,operating,IDN,5.0,2012.0,0,14,
|Social Network Media|Gps|Mobile|Curated Web|,operating,FRA,3.0,2010.0,0,16,
|Curated Web|,operating,USA,2.0,2011.0,0,15,
|Blogging Platforms|Media|Video|Advertising|,operating,USA,2.0,2006.0,0,20,
|Entertainment|Publishing|Mobile|,operating,USA,1.0,2011.0,0,15,
|Web Design|E-Commerce|Mobile Devices|Mobile|Publishing|Public Relations|,operating,ITA,1.0,2013.0,0,13,
|SaaS|Technology|Performance Marketing|Big Data|Analytics|,operating,AUT,1.0,2012.0,0,14,
Unknown,operating,IRL,1.0,2011.0,0,15,Unknown
|Software|,operating,USA,7.0,2001.0,0,25,
|Biotechnology|,operating,GBR,9.0,2009.0,0,17,
|Biotechnology|,operating,USA,1.0,2001.0,0,25,
|Health Care|,operating,USA,1.0,2004.0,0,22,
|Business Productivity|Business Development|Software|,operating,ISR,1.0,1996.0,0,30,
|Software|Games|,operating,CAN,1.0,2010.0,0,16,
|Business Development|Career Planning|Career Management|,operating,USA,1.0,2014.0,0,12,
|Coupons|Retail|E-Commerce|Curated Web|,operating,USA,2.0,2011.0,0,15,
|SaaS|Employment|Staffing Firms|Recruiting|Mobile|,operating,USA,1.0,2013.0,0,13,
|Advertising|,operating,CAN,1.0,2009.0,0,17,
|Retail|Mobile|,operating,,1.0,2014.0,0,12,
|Productivity Software|Web Tools|Browser Extensions|Web Browsers|Curated Web|,operating,USA,2.0,2007.0,0,19,
|Financial Services|Mobile|,operating,USA,2.0,2011.0,0,15,
|Venture Capital|Finance|Software|,operating,USA,1.0,2014.0,0,12,
|Mobile|,closed,USA,2.0,2006.0,0,20,
|Hospitality|,operating,JPN,1.0,2011.0,0,15,
|Mobile Games|Games|,operating,USA,1.0,2009.0,0,17,
|Mobile|,operating,GBR,1.0,2014.0,0,12,
|Small and Medium Businesses|Social Media Management|,operating,GBR,1.0,2014.0,0,12,
|Social Network Media|Education|Kids|Games|,operating,USA,1.0,2009.0,0,17,
|Finance|Banking|Personal Finance|Curated Web|,operating,NOR,1.0,2012.0,0,14,
|B2B|Apps|Mobile|Property Management|SaaS|Real Estate|,operating,GBR,1.0,2013.0,0,13,
|Travel|Android|iPhone|Apps|Tourism|Mobile|,operating,HUN,1.0,2009.0,0,17,
|Web Hosting|,operating,DEU,1.0,2013.0,0,13,
|Advertising Platforms|Real Time|Advertising|Mobile|,operating,USA,1.0,2011.0,0,15,
|NFC|Payments|Social Media|Mobile|,operating,DEU,2.0,2011.0,0,15,
|Enterprise Resource Planning|Accounting|Freelancers|Online Scheduling|Mobile Payments|Payments|Productivity Software|Software|,operating,USA,3.0,2013.0,0,13,
|Niche Specific|Social Media|Local|Leisure|Tourism|Travel|Search|,operating,DEU,2.0,2010.0,0,16,
|Advertising|,operating,USA,1.0,2006.0,0,20,
|Software|,acquired,USA,1.0,2005.0,1,21,
|Education|Curated Web|,operating,USA,1.0,2006.0,0,20,
Unknown,operating,CHL,1.0,2011.0,0,15,Unknown
|Biotechnology|,operating,USA,2.0,2011.0,0,15,
|Enterprise 2.0|Enterprise Software|,acquired,DNK,3.0,2009.0,1,17,
|Photography|Wireless|Hardware|Hardware + Software|,operating,USA,2.0,2013.0,0,13,
|Education|,operating,KOR,3.0,2010.0,0,16,
|Hospitality|,operating,USA,4.0,2010.0,0,16,
|Web Hosting|Networking|,operating,USA,1.0,2009.0,0,17,
|Games|,operating,USA,2.0,2005.0,0,21,
|Collaboration|Enterprise Software|Mobile|,operating,,1.0,2012.0,0,14,
|Software|Web Development|PaaS|Web Hosting|,operating,USA,1.0,2011.0,0,15,
|All Students|Colleges|Universities|Education|Curated Web|,operating,AUS,1.0,2008.0,0,18,
|Mobile|Entertainment|Events|Concerts|Sports|Ticketing|Enterprise Software|,operating,USA,4.0,2012.0,0,14,
|E-Commerce|Software|,operating,USA,3.0,2011.0,0,15,
|Apps|Application Platforms|Mobile|,operating,,1.0,2014.0,0,12,
|E-Commerce|,operating,USA,1.0,2010.0,0,16,
|Health Care|Health and Wellness|Pharmaceuticals|Medical|Biotechnology|,operating,USA,2.0,1996.0,0,30,
|Indoor Positioning|Big Data Analytics|Navigation|Maps|Location Based Services|Retail|Mobile|,operating,USA,4.0,2009.0,0,17,
|Business Development|Web Development|Mobile|Enterprises|Enterprise Software|,operating,USA,2.0,2013.0,0,13,
|Sales and Marketing|Presentations|Email|Public Relations|,operating,USA,2.0,2007.0,0,19,
|Mobile|Social Business|Social Media Marketing|Social Media|,operating,USA,1.0,2012.0,0,14,
|Biotechnology|,operating,USA,1.0,2003.0,0,23,
|Hospitality|,operating,USA,1.0,2012.0,0,14,
|Entertainment|Apps|Mobile|Advertising|,operating,ITA,1.0,2012.0,0,14,
Unknown,operating,,1.0,2012.0,0,14,Unknown
|Telecommunications|Search|Twitter Applications|Facebook Applications|Internet|VoIP|Social Media|,closed,,1.0,2011.0,0,15,
|Software|,acquired,JPN,1.0,2007.0,1,19,
|NFC|File Sharing|Business Services|Gadget|Web CMS|Content|Events|Enterprise Software|,operating,USA,1.0,2007.0,0,19,
|Health Care|E-Commerce|Marketplaces|Mobile|,operating,USA,4.0,2011.0,0,15,
|Games|,operating,IND,2.0,2012.0,0,14,
|Software|,operating,USA,1.0,2009.0,0,17,
|Mobile Commerce|Printing|Graphics|,operating,FRA,1.0,2012.0,0,14,
|Hardware + Software|,operating,FRA,1.0,2008.0,0,18,
|World Domination|Apps|Mobile|Software|,operating,CAN,2.0,2007.0,0,19,
|Software|,operating,USA,2.0,2005.0,0,21,
|Rapidly Expanding|Semiconductors|,operating,USA,1.0,2012.0,0,14,
|Biotechnology|,operating,USA,1.0,1997.0,0,29,
|Mobile|,operating,USA,2.0,1999.0,0,27,
|Enterprise Software|,acquired,IRL,1.0,1999.0,1,27,
Unknown,operating,DNK,1.0,2011.0,0,15,Unknown
|Web Hosting|,operating,USA,5.0,2000.0,0,26,
|Analytics|,operating,,1.0,2013.0,0,13,
Unknown,operating,BRA,1.0,1995.0,0,31,Unknown
|Finance|,operating,IND,4.0,2008.0,0,18,
|Content|Marketplaces|Finance|Education|Insurance|,operating,USA,1.0,2013.0,0,13,
|Software|,operating,USA,2.0,2006.0,0,20,
|Analytics|,acquired,USA,1.0,2004.0,1,22,
|Crowdsourcing|Enterprise Software|,operating,CHL,2.0,2011.0,0,15,
|Big Data Analytics|Consulting|,operating,USA,1.0,2013.0,0,13,
|Social Media|,operating,USA,1.0,2012.0,0,14,
|Surveys|SMS|Polling|Curated Web|,operating,USA,1.0,2008.0,0,18,
|Advertising|Market Research|Mobile|,closed,GBR,1.0,2011.0,0,15,
|Software|,operating,USA,1.0,2010.0,0,16,
|Social Media|,operating,GBR,2.0,2013.0,0,13,
|Finance|Startups|Consulting|,operating,AUS,1.0,2008.0,0,18,
|Mobile|Market Research|Advertising|Enterprise Software|,operating,,2.0,2013.0,0,13,
Unknown,operating,,1.0,2011.0,0,15,Unknown
|Market Research|Surveys|Social Network Media|Reviews and Recommendations|Identity|Polling|Web Hosting|,closed,ISR,2.0,2007.0,0,19,
|Software|,closed,USA,1.0,2012.0,0,14,
|Semantic Search|News|Video Streaming|Facebook Applications|Twitter Applications|Social Media|Neuroscience|Media|Software|,operating,,1.0,2009.0,0,17,
|Nanotechnology|,operating,USA,1.0,2010.0,0,16,
|Biotechnology|,operating,USA,1.0,2009.0,0,17,
|Photography|,operating,CHN,6.0,1999.0,0,27,
|Semiconductors|,operating,USA,5.0,2005.0,0,21,
|Medical|,operating,USA,1.0,2014.0,0,12,
|Education|Software|,operating,USA,1.0,2011.0,0,15,
|Automotive|Transportation|Education|Employment|Financial Services|,operating,COL,5.0,2011.0,0,15,
|Biotechnology|,operating,USA,1.0,2002.0,0,24,
|Hardware + Software|,operating,NLD,1.0,2003.0,0,23,
|Energy Efficiency|Business Development|Software|,acquired,ESP,1.0,2002.0,1,24,
|Software|,acquired,USA,1.0,1999.0,1,27,
|Big Data|Enterprise Search|Search|Enterprise Software|,operating,FRA,1.0,2010.0,0,16,
|Browser Extensions|Social Bookmarking|Search|,operating,USA,1.0,2011.0,0,15,
|Biotechnology|,operating,GBR,4.0,2001.0,0,25,
|Fashion|Shopping|Curated Web|,operating,USA,3.0,2007.0,0,19,
|Marketplaces|Mobile|Software|Internet|Transportation|Travel|,operating,LTU,2.0,2012.0,0,14,
|Design|Photography|Internet|Marketplaces|E-Commerce|,operating,USA,2.0,2006.0,0,20,
|NFC|Android|iPhone|iPad|Mobile|,operating,USA,5.0,2008.0,0,18,
|Computer Vision|Augmented Reality|Visual Search|App Marketing|Image Recognition|Software|,operating,USA,1.0,2008.0,0,18,
|Biotechnology|,operating,USA,1.0,2012.0,0,14,
|Ticketing|Internet Marketing|E-Commerce|,operating,RUS,1.0,2010.0,0,16,
|Music|,operating,USA,2.0,2011.0,0,15,
|Software|Web Development|Games|,operating,USA,1.0,2010.0,0,16,
|Software|,acquired,USA,1.0,2001.0,1,25,
